Date,Description,Name,Reting,rating_count,reviews_count
" April 3, 2019",My son and I enjoyed the food so much.  I didn't have a drink because I was with my little boy.  Service was great and the food was so tasty!,Toni S.,4,52,35
" March 31, 2019","This was our first time at Big Shots.  The experience was enjoyable, the food was great and the atmosphere was lively!  Look forward to returning soon!",Nadeige B.,4,1,1
" February 19, 2019",Food was tasty. Service was good. Had a fun time,Shari P.,5,32,12
" January 20, 2019",Great Sports Bar.  Waitresses are always accommodating and pleasant.   Quick and Easy in and Out.,Paulette P.,4,12,2
" October 4, 2018","Very nice environment, the staff was very attentive even though it was only two girls working the bar and it starting to get a title busy, they still made sure my husband and I were constantly good. The food we had was delicious as well! Definitely recommend this restaurant/lounge!!",Alexandra P.,5,3,1
" July 31, 2018","Had a great time the service was great, I also took my kids and they enjoyed.",HATTIE M.,5,1,1
" April 2, 2019",Great food at great prices,Aimee E.,5,4,1
" March 30, 2019","Staff and security guys are on point and everything is reasonably priced and for the cigar smokers the patio is the best, this place rocks in the summer on the patio.",Anthony B.,4,1,1
" March 24, 2019",Go friendly place good drink and food great service!,Charlie A.,4,6,1
" March 3, 2019",Great food. Great bartender Kristen. A lot of great people. Had a good time. Would definitely go back,Robert L.,5,2,1
" March 3, 2019",Very good food drinks are good but a little pricey,Maria D.,5,6,3
" February 23, 2019","Very comfortable diverse group of people to be around when you just want to relax, have good food and drinks and talk about anything and everything.  I never feel rushed when I’m here.  The steak bits and wings are my favorites!!!",Yolanda T.,5,5,3
" February 2, 2019","Good food, great service from
The bartenders, the DJ was on point. Cool spot I would def go back!",Yvonne C.,5,48,29
" January 20, 2019",The food was good & the service alright too. Busy night tho.. fight night was packed,Melvin M.,5,5,2
" January 10, 2019","We had the burger, steak tips and the calzone with pepperoni.... the steak tips were delicious, I usually stick to the wings but because of the coupon venture out on the menu.... we were not disappointed at all!!! Love Big Shots!",Yolanda T.,5,5,3
" January 9, 2019",Love this place,Pedro H.,5,69,43
" September 2, 2018",Great sports bar with good choice of bar food.,Viraf G.,4,39,28
" January 6, 2019",Excellent food and I had a good time watching the game. The waitress was very nice and I will definitely go back the chicken parmigiana was great. I believe the call it wicked..,Nikki R.,5,11,7
" December 19, 2018",What a great burger was good service it was the licious,Shari P.,5,60,27
" December 9, 2018",Excellent!,Victoria G.,5,17,7
" December 8, 2018",Excellent,Pat W.,5,1,1
" December 8, 2018",Foods consistent and fast. Great value for a quick date,Rebecca P.,5,38,12
" July 28, 2018","Drinks were great! Burgers are so good! Need to try that chicken po boy, next!",Pedro H.,5,69,43
" November 9, 2018","Good time, great food and DJ.",Ronnie M.,5,6,1
" November 3, 2018","Good service, delicious food. Great atmosphere! I will go back, i recommend this place.",Jean C.,4,5,4
" October 12, 2018",Love this place!,Pedro H.,5,69,43
" September 28, 2018",Excellent across the board!,James M.,5,15,9
" September 14, 2018","It was ok, the food was good. The music was terrible and the drinks were watered down.",Ayonna W.,3,4,4
" August 22, 2018",Only the outside patio was open when I went. Bees flying around. Beer was good and cold. My sandwich was a little bit dry but that flavor was amazing.,Eric F.,3,5,3
" August 18, 2018",The inside bartender wasn’t friendly. Once we went outside the service improved. The food was OK.,PATRICE P.,3,3,2
" August 14, 2018",Food is great and plentiful. Great place to watch any sporting event.,Michael L.,5,7,2
" August 12, 2018",I like the outdoor area with DJ plus the food is great,Dorra J.,5,7,3
" August 11, 2018",Friendly staff.  Relaxed atmosphere.  Good selection of draft beers.,Gerald S.,5,2,2
" August 10, 2018",The food and drinks were great,Dorra J.,5,7,3
" July 15, 2018",Very nice place. My man and I went around 7pm and got great seats. Great food and sangria! Will be back.live band was fun!,Fatia B.,5,5,4
" July 20, 2018","Although the crowd and atmosphere was great, I am giving them 1 star because of the service.  They have a Thursday night special for $5 pizza pies so we ordered 2 pies.  When we went to pay our final bill, we were told that they would not honor the $5 price, but would instead charge us full price for the pizzas just because we were using a Groupon.  THIS IS ABSOLUTELY UNACCEPTABLE!!  Never again!",Dianne B.,1,9,6
" July 11, 2018","Good food, Loved the live band!",Khrystle S.,4,6,2
" July 2, 2018",Great food and  good atmosphere,Retta H.,5,3,1
" June 25, 2018",Good food and drinks!,Tanyshwia S.,5,11,8
" June 24, 2018",Great service,Anisha P.,5,1,1
" June 24, 2018",Awesome place great food good service.,Raphael F.,4,1,1
" June 18, 2018",Best sports bar ever. Nice place to relax and drink. Good food. The Waiter was very nice and very helpful. The places have a good admopher. Good location too. I recommend to everyone.,Jeanette A.,5,20,16
" June 16, 2018",Finger food was delicious can't wait to return,Natisha L.,4,14,6
" November 2, 2018","They haves a lot of stipulation, that they do not state in the groupon",Tonnette J.,1,4,2
" June 12, 2018",Reasonable selection of food and drinks. Good service. The patio has good ambiance. A no frills kind of place.,Bimal M.,4,43,22
" June 11, 2018","Nice place. We have been sitting outside, very good waitress was serving us. Good drinks and food and the most awesome thing is the live music!",Anna M.,5,2,1
" June 9, 2018",Drinks had no alcohol in rhem,Pamela S.,3,11,8
" October 5, 2018","Nothing spectacular, the music was way too loud and it was clearly geared towards a 20-30 crowd... my mother refused to come in because it was so loud...",Jacqueline K.,2,30,14
" June 1, 2018","The bartender was rude and not attentive.  However, when the shift changed to the evening bartenders the atmosphere was a lot more pleasurable.",Kadijah T.,3,6,2
" June 1, 2018",Awesome,Sunny C.,5,25,2
" May 29, 2018",Food was ok. Big portions but not very tasty. Servers were friendly but incredibly slow considering the place wasn’t very busy at all.,Cee D.,3,4,4
" May 12, 2018",Very good food . Nice outside atmosphere !,Arlene T.,5,31,17
" June 15, 2018","Outdoor patio ambiance was nice, but food was just awful. Everything sounds good but comes out extremely disappointing. Menu describes things as being ""smothered"" or ""covered"" in cheeses and/or sauces and everything came out with hardly any sauce or toppings at all. Ordered our burger medium rare and it came out well done. Nachos were mostly dry chips. Would never go back to eat, maybe for drinks.",Amanda F.,2,4,1
" May 6, 2018","Very tasty food. Nice portions. Great bartenders, who let you sample a few unusual beers. Very young crowd.",Joleen F.,5,5,4
" May 4, 2018",Good atmosphere & great food! I read many negative reviews on Yelp but the place is under new management and I had fun!,Nilam P.,5,9,2
" May 2, 2018","Great place, great bartender Mil I believe her name is great personality and the manager was just as great 😉",Vanessa E.,5,4,2
" April 30, 2018",Love this place!,Pedro H.,5,69,43
