Date,Description,Name,Reting,rating_count,reviews_count
" June 6, 2018",Love that spot....drinks and hookah are on point 😉,Lakisha H.,5,1,1
" February 24, 2019","Always a great time when we go,  nicole is one of runner best bartenders ever. The code is always amazing the music is good and the drinks are sssssoooooo good.",Desiree R.,5,11,7
" July 29, 2018","Awesome service , great atmosphere. Definitely going back.",Catherine O.,5,3,1
" September 19, 2018","Kay was so nice .  The spot was low key pretty chill. Just know it is a $25 value so they give you a credit of $25 to spend not that you get all three as far as hookah, pool & drinks .


But would go again 💕",Sheila S.,5,7,7
" August 23, 2018",Nicole is the best! Great customer service! Excellent experience! Will ALWAYS return!,Kenesha G.,5,10,3
" March 12, 2019",Perfect,Mariyah G.,5,5,4
" February 17, 2019",Great place to hang out and meet new people,Henry G.,5,2,2
" February 8, 2019","Fish Bowls were decent. Music could of been better , the bartender just played music for his friends only not to compliment everyone. I Wasn't expecting one pool table LOL good thing it wasn't packed with people that night.",Felix R.,4,6,2
" January 30, 2019",Great place nice to chill out,Gregory P.,5,26,18
" January 19, 2019",Very nice vibe. Nice for intimate dates. Drinks were dope. Get the the red devil strongest one and taste good,Juanita J.,5,3,1
" January 14, 2019","Value is great ! Low key settings !!! The Jukebox is amazing , good tunes & vibes .... Nicole the bartender is AMAZING !!!!",Kaci H.,5,1,1
" December 22, 2018",Always a pleasant atmosphere and the drinks are really good. Especially the red devil fish bowl.,Sheila L.,5,7,3
" December 17, 2018",Nice lounge setting,Gregory P.,5,26,18
" December 15, 2018",Cute little place with excellent service and good prices. Only downfall was that their was no hookah 🥺 but that’s about it!,Johnee L.,4,1,1
" December 8, 2018",Nice place the drinks was pretty good the bossanova is very courteous and friendly,Raymond M.,5,6,2
" December 3, 2018","Always a great time, both nicole and Danny are awesome. Very chill spot with amazing drinks and cool people. My husband and I Have been coming here for about a year and it's our absolute favorite spot to go and unwind.",Desiree R.,5,11,7
" November 26, 2018",Perfect little spot to bring friends. Never had any complains. Great deal,Michael H.,5,14,3
" June 20, 2018",Friendly bartenders and a same crowd. I loved it !,Ashley A.,5,1,1
" November 3, 2018","Nicole is amazing, always very welcoming",Mike D.,5,4,3
" October 28, 2018",I love this place has become my new regular spot,Denasia T.,5,1,1
" October 23, 2018",Nicole the barter was very informative and friendly drinks was nice and strong and the pool was fun to play,Gregory T.,5,1,1
" October 23, 2018",Idahira is just as sweet as Nicole! Great family business👍🏽,Kenesha G.,5,10,3
" October 17, 2018",This lounge is absolutely amazing! Small space but great for a fun night out!!! The crowd is low key and cool! The music is great and best of all the bartender Nicole is the best part of the experience!,Claudette M.,5,2,2
" October 17, 2018","The place is nice and cozy, bartender is very friendly and helpful, been here a couple of times and will keep coming back.",Jessica M.,5,1,1
