Date,Description,Name,Reting,rating_count,reviews_count
" January 9, 2019","Great food, great service. Great atmosphere, live music on some nights!",Leonard B.,5,8,7
" January 18, 2019",Cool atmosphere and good food and drinks.  Love their happy hour bar menu!,Jill W.,5,9,7
" February 22, 2019",The food and prices are outstanding. The only negative experience that I encountered during my meal was the service. The waitress was so engrossed in the gossip conversation she was having with non-customers that service was sporadic at best. Not to mention it was snowing and no one else was in the establishment. It shouldn’t have been that hard to receive service from someone 10 feet away.,Michael F.,3,4,1
" August 30, 2018","they were extremely restrictive.  for 20.00 for brunch, the menu was too limited.

I felt that I was at an a la carte restaurant, and this was not the place for that.

The food was good.",Guylaine R.,3,2,1
" March 31, 2019","excellent food, cocktail, and even the music",Betania P.,5,1,1
" October 8, 2018","Food,drinks,service superb. Wonderful experience and a super way to spend a Sunday evening.  I’ll be back again and again",Maureen G.,5,14,5
" July 13, 2018",Beautiful. Very good food. Some tweaks. Nothing serious,Sade B.,4,6,2
" March 3, 2019",Always great!,Jan B.,5,2,1
" January 13, 2019",Great time. Service was good the food and the presentation was great. The desert drinks were amazing! I enjoy the music and there was no rush on having a relaxing romantic evening. I would come back again.,Rosa P.,4,44,9
" January 6, 2019",It wasn’t all that to me. I took my boyfriend here to start off his birthday . The server we had she didn’t know anything and she have to  ask the other servers for help. Then after I had to let them correct my bill first  and they was charging me for stuff I didn’t have at all.  The waitress had the nerves to send someone to ask me if I want my change smh.  I wouldn’t be going back at all.,Naiema D.,1,3,2
" December 28, 2018",Very nice spot. The MK burger was delicious !,Tara J.,4,68,43
" December 22, 2018",Food was okay but environment was great. Awesome device,Carolina E.,5,11,9
" December 16, 2018",Great atmosphere. Coconut shrimp appetizers were delicious,Candace W.,5,8,1
" December 10, 2018",I took my boyfriend here for our anniversary and the service was amazing! They were very attentive and extremely kind. I Had a reservation for 8pm but showed up 30min early and they still were able to accommodate us. The food was delicious and so were their cocktails. This deal was definitely worth it!!!!,Briana R.,5,3,1
" September 2, 2018",Loved this place. Definitely plan on coming back.,Rena M.,5,18,13
" August 13, 2018",Food took a little long to come but it was good. Drinks were delicious. Rafael and Monica were great. Will definitely return.,BLACK T.,4,9,3
" June 8, 2018",I go to mk often and they served us less on the appetizer when i said i had a groupon. Not only that appetizer but others that i ordered and paid for at full price. The drinks were ok though.,Jessica A.,3,2,1
" July 29, 2018",Our experience was fantastic! The staff is friendly and helpful! The food is also excellent!,Leonard B.,5,8,7
" July 27, 2018",Great place to go with friends and family!!! They are very accommodating and kids friendly!!!,Yenlys,5,8,5
" July 3, 2018","Good drinks, nice atmosphere",Terry R.,5,53,34
" June 22, 2018","Mar y tierra, penne a la vodka, calamari, Parmesan herb fries, mango margarita, passion fruit tini",Nico L.,5,1,1
" May 24, 2018",This place is great.  The food is always fantastic service always comes with a smile and the drinks are delicious.,Gerrmaioud,5,1,1
" May 18, 2018",Great service and the food with the ambiance was fantastic will definitely return. Thank you Monica,Roxanne I.,5,3,3
" May 7, 2018","food was excellent.  we just had appetizers but we would definitely go back.
the restaurant is elegant and chic.  it's a lovely environment.
the drinks were amazing as well.

we will definitely go back and really enjoyed ourselves!",Virginia J.,5,20,18
" May 3, 2018",Mo Valencia is always a great place to wind down and have a drink . Anyone who has a hectic day and just needs to take a breather I suggest grabbing a signature cocktail and appetizer and enjoy . Love the atmosphere,Gina J.,5,43,28
" February 24, 2017",The place had great ambiance.  The server was very nice and the food was excellent.  We also ordered dinner in addition to the drinks and appetizer and their lava cake dessert was divine!,Guinevere S.,5,118,62
" January 15, 2018",Great service and food!!!!,Diana R.,5,35,19
" April 23, 2018",Excellent food and entertainment venue!,Leonard B.,5,8,7
" December 2, 2016",The drinks were delish. Happy hour has some great deals even without groupon. The food was tasty and we got great service from our bartender. Looking forward to returning :),Tara P.,5,18,8
" August 31, 2016",Service and food are consistently good!,Cheskeca M.,5,54,16
" December 29, 2016","You have to love the awesome ambience of this restaurant.  You would think you are in New York City, yet it's much much more convenient for those in Bergen County, NJ.",Robert R.,4,2,1
" August 29, 2017","The food is excellent, the place is beautiful, our waitress (Maya) was exceptional !!!",John H.,5,1,1
" September 26, 2016","I had a mango margarita which was great and we also ordered the fried calamari, it was delicious.  We went on Sunday and were able to watch the giants game while enjoying our drink and food",Claudia H.,4,21,6
" November 26, 2016",Great management and staff,Kathryn S.,5,2,1
" January 13, 2017","Great food 
Tasty drinks 
Service was great 
Great decor 
Street parking",Mia A.,5,25,17
" August 25, 2017","Great atmosphere 
Delicious food 
Attentive staff 
Great prices 
Overall, i come again and again",Mia A.,5,25,17
" July 10, 2017","Hi,  The food and drinks were ok but we had a wonderful waitress named Victoria.",Yvonne T.,3,6,3
" December 13, 2017",The waitress was very nice and friendly -- liked the place- am considering using the venue for a party,Jacqueline K.,3,64,49
" July 31, 2016","Cute comfy place. Great cocktails. Delic food. Service is languid, but solid, so don't come if you're in a rush. Plan to relax.",Jenn S.,5,2,1
" October 11, 2015",great food the bottomless drinks are the best!,Thomas C.,5,4,4
 Invalid date,All of the food is extremely fresh and well prepared. The shrimp bisque was delicious and the crab cakes were well seasoned.,Terri G.,5,12,3
 Invalid date,"Nice romantic atmosphere. Staff was friendly and very attentive. 
Food servings were generous and delicious",Karen C.,5,1,1
" November 15, 2017",The best bar/restaurant/entertainment establishment in the area!,Leonard B.,5,8,7
" April 16, 2018",Very nice place to go if you want somewhere to relax and listen to some music and have a drink and have some good food it's a really nice atmosphere,Winston K.,5,1,1
" March 25, 2018",Great service and the food is delicious and skillfully made! Gem in Ridgefield Park!,Susana A.,5,2,1
" March 14, 2018",Great service and amazing food,Carolina E.,5,11,9
" February 12, 2018","Great drinks, food and ambiance. Mango Margarita and coconut shrimp a favorite! Will be back to do it again.",Janice,5,8,2
" January 21, 2018","Good drinks, good appetizer and friendly service",Marjorie R.,5,8,7
" December 24, 2017",Excellent restaurant/bar!,Leonard B.,5,8,7
" December 19, 2017",The drinks were good and appetizers hearty. Attentive service.,Terry R.,5,53,34
" July 24, 2017",Place was renovated since the last time I was there. Good drinks and appy.,Terry R.,5,53,34
" May 29, 2017",Excellent atmosphere and delicious foods! Appetizers and drinks are a great introduction to this wonderful restaurant!,Leonard B.,5,8,7
" April 18, 2017",The place is very nice. The bartender was super friendly and made a few recommendations. Will be returning,Diana R.,5,35,19
" April 17, 2017",A great place for food and especially seafood! A great place for groups or couples! The drinks are great with a wide variety!,Leonard B.,5,8,7
" April 8, 2017","Unfortunately this place didn't love up to our expectations from our last visit. We had really enjoyed this little place it has a cool, modern vibe. The food was average but overpriced, the server wasn't attentive, and his hands reeked of cigarettes. The highlight of our experience was the drinks, all three were great. We really hoped to have a great evening but sadly MK didn't make it happen. BTW we were 1 of 3 tables at the time we were seated.",Utam M.,3,9,3
" April 3, 2017",Food was delicious! Our server had excellent recommendations on both food and beverages. We will deff be returning soon.,Jenna L.,5,18,7
" February 27, 2017",Love the food & serve was attentive & friendly. Going back. Thai drink was GREAT!!,RENA M.,5,130,59
" October 29, 2016",Service could have been better. Server kept scrutinizing our voucher. Nice space a little pretentious,Marilyn C.,3,7,3
" August 1, 2016","Server was strange, Steack a bit overdone but all around good place",Akua Y.,5,11,4
" July 15, 2016","I never give bad reviews. It wasn't bad just a little frustrating. It took the bartender 20 minutes to figure out how to use or if he can accept the Groupon...maybe I was the 1st to use it. The drinks came quick but it took the food another 30 minutes. 😐 I just ordered wings and fries, which I would have understood if it was busy but there was only 1 other patron there. On a up note happy hour was affordable.",Kyiomi F.,5,13,4
" July 12, 2016",Great happy hour,RUDOLF T.,5,23,4
" January 17, 2016",Wonderful place!! Great atmosphere & great food,Jennifer J.,5,12,1
" December 13, 2015","Excellent brunch menu, good service",Janice T.,5,11,5
" October 12, 2015","Good brunch with excellent service from our waiter,Eric",Max V.,5,3,1
" October 4, 2015",Wibder,Valli W.,5,8,1
" September 28, 2015",Great service and food,Doris P.,5,13,5
 Invalid date,Wait staff is a bit slow.,Danny D.,5,8,3
" August 30, 2015",The Salmon Norwegian was out of this world ;),Crystal W.,5,12,8
 Invalid date,Unlimited mimosas for $5 more,Marilyn C.,5,5,2
 Invalid date,"Chic place, yummy food. Why go into NYC when you have a hip place right nearby?",Maryann W.,5,7,6
 Invalid date,Great brunch! Don't miss the bottomless drink option for $5!,Selenia G.,5,1,1
 Invalid date,Great food and service!!,Anna E.,5,20,7
 Invalid date,Pay the additional $5 for unlimited Bellini and/or Mimosas drinks.,Anthony M.,5,9,2
 Invalid date,"The acoustics are great for a club, but it can be loud for a dinner venue (the upside is no one can hear your conversation since you're getting so much background noise)
Food is excellent, ""just enough"" to make you full without being ridiculously voluminous.
Fantastic house mimosa. finally a place that actually puts bubbly in that you can taste!",Sue C.,5,23,15
 Invalid date,crab cake brunch worth the trip,Barry K.,5,7,5
 Invalid date,Great experience.  We enjoyed our brunch in their back patio.  The service was very friendly and the food was great.   We really enjoyed our brunch,Keyla S.,5,15,12
 Invalid date,Order the Tre Leches for dessert.  It's delicious!  And the portion is big enough to share!  The waitstaff were very attentive and helpful.  I would definitely go back there again!,Rina U.,5,4,2
 Invalid date,"Amazing brunch , pay extra for unlimited mimosas . Worth it! Service was amazing , great for a Sunday outing",Francheska D.,5,16,7
 Invalid date,My boyfriend and I loved the service and the food was good. Loved the mimosas! We had a clam shower soup and loved it !,Johanna B.,5,3,1
 Invalid date,You can't go with more than 1 groupon per table. You should let them know you've got a groupon when they're seating you and you should make reservations.,Shloka J.,5,3,3
 Invalid date,The Sunday brunch was very good. The waiter was great. I would recommend,Maureen K.,5,10,6
 Invalid date,Pay an extra $5 to get the unlimited mimosas :),Lilly R.,5,41,26
 Invalid date,Great ambiance.  Cozy bar area where you could enjoy cocktails while seated at couch,Lisset T.,5,3,2
 Invalid date,"Is was a great experience overall,  staff, service food. Definitely woul",Maria H.,5,11,9
